,PALABRA,FRECUENC,RHO,PHI,LENGTH
4852,jorro,0,15,38.009280101805,5
4853,joule,0,15,27.472462828570226,5
4867,julio,57,15,26.415755764047706,5
4875,jurco,0,15,28.081852178662967,5
4876,jurel,1,15,27.280978192361022,5
4887,labeo,0,15,41.16295402567935,5
4888,labia,4,15,46.313230447857954,5
4890,labio,24,15,40.10624696115683,5
4891,labor,73,15,40.908081371966404,5
4892,labra,0,15,47.11506485866753,5
4893,labro,0,15,40.908081371966404,5
4894,lacha,0,14,42.622078958899834,5
4895,lacho,0,14,36.415095472198715,5
4896,lacia,1,13,50.0837370117592,5
4897,lacio,7,13,43.87675352505808,5
4898,lacón,0,14,32.0700149466064,5
4899,lacra,2,13,50.88557142256878,5
4900,lacre,1,13,44.741975953371394,5
4901,ladeo,0,14,43.47385544410629,5
4902,ladón,0,15,30.6104098011321,5
4903,ladra,8,14,49.42596627709448,5
4904,lagar,1,15,47.05047631052926,5
4905,laica,12,13,50.0837370117592,5
4906,laico,3,13,43.87675352505808,5
4907,laida,0,14,48.6241318662849,5
4908,laido,0,14,42.41714837958378,5
4914,lanar,0,15,51.3698654805424,5
4915,lance,15,14,41.57569645783436,5
4916,landa,1,15,46.25968678155745,5
4917,lande,0,15,40.11609131236006,5
4918,landó,0,15,30.6104098011321,5
4920,lanía,0,15,42.119056623027376,5
4921,lanío,0,15,35.912073136326256,5
4926,lapsa,0,15,42.5720168314395,5
4927,lapso,15,15,36.36503334473837,5
4928,laque,0,15,33.45014496407412,5
4929,larda,0,14,49.425966277094474,5
4930,lardo,0,14,43.218982790393355,5
4931,larga,230,15,47.050476310529255,5
4932,largo,584,15,40.84349282382813,5
4933,larra,0,14,54.53614497607943,5
4934,larva,2,15,46.27085171645868,5
4935,lasca,0,13,45.82737570005943,5
4936,láser,14,14,27.685076803947343,5
4937,lasto,0,15,39.29636899509583,5
4939,latae,0,15,50.81642085801924,5
4943,latir,8,15,43.3612456705864,5
4945,lauda,1,15,43.340596543672305,5
4946,laude,2,15,37.19700107447492,5
4947,laudo,0,15,37.133613056971186,5
4949,lauro,7,15,42.243791755956124,5
4952,lavar,15,15,46.27085171645868,5
4953,laxar,0,15,45.45365051352698,5
4956,lecha,0,14,36.47848348970245,5
4957,leche,137,14,30.334888020505062,5
4958,lecho,72,14,30.271500003001325,5
4959,ledón,0,15,24.466814331934714,5
4960,legal,29,14,36.39204528401554,5
4961,legar,1,15,40.90688084133187,5
4963,legra,0,15,40.90688084133187,5
4966,leída,8,14,34.03156195038207,5
4967,leído,95,14,27.824578463680947,5
4968,leila,0,13,43.075879538756126,5
4970,lejar,0,14,39.76481604869352,5
4971,lejas,0,14,34.70662032618417,5
4972,lejía,7,14,30.5140071911785,5
4973,lejío,0,14,24.307023704477377,5
4974,lejos,432,14,28.49963683948305,5
4978,lenir,0,15,38.0259674776251,5
4984,leona,5,15,45.41775464755422,5
4985,lepra,4,15,41.48661708475146,5
4986,lerda,0,14,43.28237080789709,5
4987,lerdo,3,14,37.07538732119596,5
4988,lesna,0,15,40.16807428883566,5
4989,leste,0,15,33.21616154340218,5
4990,letal,8,14,39.90311717779258,5
4991,letea,0,15,44.672825388821856,5
4992,leteo,1,15,38.46584190212073,5
4994,letor,0,15,38.21096924840779,5
4995,letra,90,15,44.41795273510891,5
4996,leuda,0,15,37.19700107447492,5
4997,leude,0,15,31.053405605277533,5
4998,leudo,0,15,30.990017587773796,5
4999,levar,0,15,40.127256247261286,5
5003,liana,0,15,50.568031069732825,5
5004,liara,0,14,53.73431056526985,5
5007,libar,1,15,39.91476232494763,5
5008,líber,0,15,25.3221924090448,5
5009,libia,0,15,39.11292791413805,5
5010,libio,0,15,32.90594442743692,5
5012,libra,8,15,39.91476232494763,5
5013,libre,275,15,33.77116685575024,5
5014,libro,572,15,33.707778838246504,5
5015,liceo,3,13,37.733158055860684,5
5016,licia,0,13,42.88343447803929,5
5017,licio,0,13,36.67645099133817,5
5018,licor,27,13,37.47828540214775,5
5019,líder,12,14,27.633093827471743,5
5020,lidia,6,14,41.42382933256499,5
5021,lidio,0,14,35.21684584586387,5
5022,liega,0,15,40.10504643052229,5
5023,liego,0,15,33.898062943821174,5
5024,lieva,0,15,39.32542183645171,5
5025,lieve,0,15,33.18182636725433,5
5026,ligar,12,15,39.850173776809356,5
5027,ligio,0,15,32.841355879298646,5
5032,lijar,0,14,38.708108984171005,5
5033,lilac,0,12,39.170433331532536,5
5034,lilao,0,13,43.012491521252386,5
5035,lilio,0,13,35.812188987532494,5
5040,linao,0,15,44.361047583031706,5
5041,linar,0,15,44.169562946822495,5
5042,lince,4,14,34.37539392411446,5
5043,linda,28,15,39.05938424783755,5
5044,linde,14,15,32.91578877864016,5
5045,lindo,20,15,32.85240076113642,5
5046,línea,184,15,35.97546115383,5
5047,líneo,0,15,29.76847766712887,5
5049,linio,0,15,37.1607450493118,5
5051,liosa,0,14,42.46913135605938,5
5052,lioso,0,14,36.26214786935826,5
5053,lipes,0,15,29.228118828522206,5
5054,lipis,0,15,28.171411763999686,5
5055,liria,0,14,46.534008031549945,5
5056,lirio,9,14,40.327024544848825,5
5057,lirón,0,15,28.520285966397147,5
5058,lisar,0,14,42.27764671985018,5
5059,lisis,1,14,30.019148463620922,5
5060,lisol,0,13,31.555827675832717,5
5061,lisor,0,14,36.07066323314905,5
5062,lista,75,15,38.30304994807705,5
5063,listo,32,15,32.096066461375926,5
5064,litar,0,15,43.3612456705864,5
5066,litio,2,15,36.3524277730757,5
5067,litis,0,15,31.102747414357147,5
5068,litre,0,15,37.21765020138902,5
5069,litro,15,15,37.15426218388528,5
5071,liuda,0,15,36.1402940099524,5
5072,liudo,0,15,29.933310523251276,5
5073,livor,0,15,32.863565696037654,5
5075,llaca,0,12,46.37073586525244,5
5076,llaga,12,14,42.53564075321292,5
5078,llana,7,14,46.85502992322606,5
5079,llano,24,14,40.648046436524936,5
5080,llapa,0,14,43.115376996632506,5
5081,llave,88,14,35.612420689944955,5
5082,lleca,0,12,40.227140396055056,5
5083,lleco,0,12,34.02015690935393,5
5084,llega,272,14,36.39204528401554,5
5085,llena,168,14,40.71143445402868,5
5086,lleno,159,14,34.50445096732756,5
5087,llera,0,13,43.8777139495657,5
5088,lleva,272,14,35.612420689944955,5
5089,lloro,7,13,37.60734244536085,5
5090,llosa,5,13,38.75613020955262,5
5091,local,82,12,40.163752378551315,5
5092,locha,0,14,36.41509547219871,5
5093,loche,0,14,30.27150000300132,5
5094,locro,0,13,38.47160444916653,5
5095,lodón,0,15,24.403426314430973,5
5096,lodra,0,14,43.218982790393355,5
5097,logar,0,15,40.84349282382813,5
5098,logia,0,15,40.04165841301855,5
5099,logis,0,15,28.584994567598876,5
5100,logro,29,15,34.63650933712701,5
5101,loica,0,13,43.87675352505808,5
5102,loina,0,15,44.3610475830317,5
5103,lolio,0,13,36.805508034551266,5
5108,lonja,1,15,36.53514853565276,5
5111,losar,0,14,43.270965766868954,5
5112,loteo,0,15,38.402453884617,5
5113,lucha,133,15,30.138241102567335,5
5114,luche,1,15,23.99464563336995,5
5115,lucia,0,14,37.5998991554267,5
5116,lucio,0,14,31.392915668725575,5
5117,lucir,9,14,31.20143103251637,5
5118,lucro,10,14,32.194750079535154,5
5119,ludia,0,15,36.1402940099524,5
5120,ludio,0,15,29.933310523251276,5
5121,ludir,0,15,29.741825887042072,5
5126,luisa,0,15,36.192276986428,5
5127,lujar,0,15,33.42457366155841,5
5132,lunel,0,15,28.22759659769618,5
5140,lusca,0,14,33.34353784372693,5
5141,lusco,0,14,27.136554357025805,5
5481,nácar,6,15,36.58485050392274,5
5482,nacer,60,15,46.0905320151507,5
5485,nacre,0,15,46.0905320151507,5
5486,nadal,0,15,46.25968678155745,5
5500,nalca,0,14,47.71929192703175,5
5513,nasal,7,15,46.31166975803305,5
5525,necia,5,15,45.28869760434112,5
5526,necio,4,15,39.08171411763999,5
5532,neldo,0,15,33.909107825658936,5
5544,nicle,0,14,34.375393924114455,5
5545,nidal,0,15,39.05938424783754,5
5553,nilad,0,15,39.05938424783754,5
5574,nocir,0,15,38.82684146392705,5
5575,nocla,0,14,41.51230844033063,5
5576,nodal,0,15,40.05270329485632,5
5579,nolis,0,15,32.90438373761202,5
5752,pacer,0,15,42.350879088557136,5
5765,paico,0,15,41.48565666024383,5
5766,paila,0,15,46.82837814313927,5
5771,pajel,0,15,32.85888362656294,5
5772,pajil,0,15,31.802176562040422,5
5776,palca,0,14,43.97963900043819,5
5777,palco,7,14,37.772655513737064,5
5778,palia,1,15,46.82837814313927,5
5779,palio,4,15,40.62139465643814,5
5780,palla,0,14,43.115376996632506,5
5784,palor,0,15,41.42322906724772,5
5813,paral,0,15,47.630212553948844,5
5816,parca,6,15,48.49447455775453,5
5817,parce,0,15,42.35087908855714,5
5818,parco,1,15,42.28749107105341,5
5822,parel,0,15,41.48661708475146,5
5829,parla,3,15,47.630212553948844,5
5840,pasco,0,15,37.229295348544056,5
5842,pasil,0,15,35.37171429771959,5
5871,pecar,9,15,42.350879088557136,5
5875,pecio,0,15,35.34206119104644,5
5876,pedal,3,15,36.376438385766505,5
5888,pelar,5,15,41.48661708475146,5
5889,pelde,0,15,30.23284291656912,5
5890,pelea,21,15,41.741489738464395,5
5891,pella,0,14,36.97178152743513,5
5892,pello,0,14,30.764798040734,5
5907,peral,0,15,41.48661708475146,5
5908,perca,0,15,42.35087908855714,5
5910,perla,7,15,41.48661708475146,5
5911,perlé,1,15,25.83734010432611,5
5914,perol,1,15,35.27963359805034,5
5920,pesca,30,15,37.29268336604779,5
5921,pesce,0,15,31.149087896850403,5
5938,pical,0,14,36.77933646671829,5
5939,picar,6,15,41.29417202403462,5
5940,pícea,0,15,33.100070231042125,5
5941,píceo,0,15,26.893086744340998,5
5946,picio,3,15,34.28535412652393,5
5948,picor,2,15,35.0871885373335,5
5959,pilar,5,15,40.429910020228945,5
5960,pilca,0,14,36.77933646671829,5
5961,píleo,0,15,26.028824740535317,5
5962,pilla,4,14,35.91507446291261,5
5963,pillo,3,14,29.708090976211484,5
5977,piola,0,15,40.62139465643814,5
5983,piral,0,15,40.42991002022894,5
5985,pirca,0,15,41.29417202403462,5
5986,pirco,0,15,35.0871885373335,5
5987,pirla,0,15,40.429910020228945,5
5990,pisca,0,15,36.23597630152528,5
5991,pisco,2,15,30.028992814824154,5
6007,placa,17,14,43.9796390004382,5
6019,pleca,0,14,37.83604353124081,5
6025,plica,0,14,36.77933646671829,5
6041,polar,4,15,41.42322906724772,5
6042,polca,1,14,37.77265551373707,5
6043,polea,2,15,41.67810172096066,5
6045,poleo,0,15,35.471118234259535,5
6048,polio,2,15,34.41441116973702,5
6049,polir,0,15,34.22292653352781,5
6050,polla,10,14,36.908393509931386,5
6051,pollo,29,14,30.701410023230263,5
6069,porco,0,15,36.080507584352276,5
6076,posca,0,15,37.229295348544056,5
6102,proal,0,15,41.423229067247725,5
6105,proco,0,15,36.080507584352276,5
6106,proel,0,15,35.27963359805034,5
6109,prole,11,15,35.27963359805034,5
6133,pulla,0,15,30.631539140300013,5
6161,quico,0,15,27.05071641665616,5
6165,quila,0,15,32.3934378995516,5
6166,quilo,0,15,26.18645441285048,5
6178,rabal,0,15,47.11506485866753,5
6179,rabel,1,15,40.971469389470144,5
6182,rabil,0,15,39.914762324947624,5
6184,racel,0,13,44.74197595337139,5
6185,racha,6,15,47.136914516216166,5
6186,racor,0,14,49.193423493183985,5
6187,radal,0,14,49.425966277094474,5
6188,radar,5,15,53.940801834410806,5
6189,radía,0,15,44.68999297689579,5
6190,radio,150,15,46.93198393690011,5
6191,radío,0,15,38.48300949019466,5
6193,rafal,0,15,46.40543120059066,5
6198,raída,8,15,44.68999297689579,5
6199,raído,2,15,38.48300949019466,5
6200,raijo,0,15,43.41442917769655,5
6201,rajar,1,15,50.42324707520724,5
6202,ralea,4,14,54.79101762979237,5
6203,rallo,0,13,43.814325932061976,5
6210,ranal,0,15,51.3698654805424,5
6218,rasar,0,15,53.99278481088642,5
6219,rasca,6,14,50.34221125737576,5
6220,rasco,0,14,44.13522777067463,5
6221,rasel,0,14,43.33435378437269,5
6226,rauca,0,15,49.315037246462936,5
6227,rauco,0,15,43.108053759761816,5
6230,raulí,0,15,32.80149826223191,5
6237,reala,0,14,54.791017629792364,5
6241,reble,0,15,34.82787392027276,5
6242,rebol,0,15,34.764485902769025,5
6244,recel,0,13,38.598380484174,5
6245,recia,12,14,48.45497709987814,5
6246,recio,19,14,42.247993613177016,5
6247,recle,0,13,38.598380484174,5
6248,recre,0,14,43.11321604149033,5
6249,recta,31,15,45.2822147389146,5
6250,recto,16,15,39.07523125221347,5
6251,recua,3,15,43.17144177726555,5
6252,redar,0,15,47.79720636521343,5
6253,redel,0,14,37.1387753386997,5
6254,redil,3,14,36.08206827417718,5
6255,redol,0,14,37.07538732119597,5
6256,redor,0,15,41.59022287851231,5
6257,redro,0,15,41.59022287851229,5
6263,regla,71,15,40.90688084133187,5
6268,rejal,0,14,39.764816048693525,5
6272,relax,3,15,39.310055044329594,5
6273,relej,0,14,33.62122057949613,5
6274,reloj,142,14,33.5578325619924,5
6275,relsa,0,14,43.334353784372695,5
6276,relso,0,14,37.12737029767157,5
6277,relva,0,15,40.127256247261286,5
6279,renal,1,15,45.226270011345015,5
6280,renca,0,15,46.0905320151507,5
6281,renco,0,15,39.88354852844958,5
6285,renil,0,15,38.02596747762511,5
6290,reojo,26,15,38.26415275551794,5
6292,resol,2,14,37.12737029767157,5
6296,retal,0,15,44.41795273510892,5
6298,retel,0,15,38.27435726591153,5
6313,riada,6,15,53.13896742360124,5
6314,ricia,0,14,47.39827003535563,5
6315,ricio,0,14,41.1912865486545,5
6317,riera,9,15,52.105550653388796,5
6320,rifle,2,15,33.06153319767337,5
6323,rilar,0,14,47.33584244235952,5
6328,rioja,1,15,43.41442917769655,5
6331,risca,0,14,43.14190872365586,5
6332,risco,4,14,36.93492523695474,5
6338,rival,16,15,39.07054918273877,5
6347,robla,0,15,40.908081371966404,5
6348,roble,12,15,34.764485902769025,5
6352,rocha,0,15,40.929931029515046,5
6353,rocho,0,15,34.72294754281393,5
6354,rocín,0,15,30.37786701722161,5
6355,rocío,21,14,33.73563114896784,5
6356,rodal,0,14,43.218982790393355,5
6357,rodar,14,15,47.733818347709686,5
6358,rodas,0,15,42.67562262520034,5
6359,rodea,40,15,47.98869100142263,5
6360,rodeo,4,15,41.781707514721504,5
6361,rodia,0,15,46.93198393690011,5
6362,rodil,0,14,36.01868025667345,5
6363,rodio,0,15,40.72500045019899,5
6364,roela,0,14,48.584034143091245,5
6367,roída,2,15,38.48300949019467,5
6368,roído,4,15,32.27602600349354,5
6369,rojal,0,14,39.701428031189785,5
6371,rolar,0,14,48.32916148937831,5
6372,rolde,0,14,37.07538732119597,5
6373,roleo,0,14,42.377050656390125,5
6374,rolla,0,13,43.81432593206197,5
6375,rollo,27,13,37.60734244536084,5
6381,ronca,19,15,46.02714399764696,5
6382,ronce,0,15,39.88354852844957,5
6383,ronco,8,15,39.82016051094584,5
6392,rorar,0,15,52.84399704669464,5
6393,rorro,0,15,46.63701355999352,5
6394,rosal,8,14,43.270965766868954,5
6395,rosar,0,15,47.785801324185286,5
6396,rosca,5,14,44.13522777067464,5
6397,rosco,3,14,37.92824428397351,5
6398,rósea,0,15,38.598380484174,5
6399,róseo,0,15,32.39139699747288,5
6400,rosjo,0,15,32.95108437929565,5
6402,rotal,0,15,44.35456471760518,5
6421,rucar,0,15,42.916569123552605,5
6424,rucia,0,15,42.11473471274303,5
6425,rucio,0,15,35.90775122604191,5
6427,rueca,1,15,43.17144177726555,5
6438,rular,0,15,42.05230711974693,5
6446,rural,26,15,42.05230711974693,5
6448,rusco,0,15,31.651389914342136,5
6449,rusel,0,15,30.850515928040192,5
6458,sable,43,15,35.91327366696079,5
6461,sacar,120,14,50.342211257375766,5
6462,sacho,0,15,35.87173530700569,5
6463,sacia,3,14,49.54037684656618,5
6464,sacio,0,14,43.333393359865056,5
6465,sacra,6,14,50.34221125737576,5
6466,sacre,1,14,44.19861578817837,5
6467,sacro,9,14,44.13522777067463,5
6474,sajar,0,15,45.36505135269789,5
6475,sajía,0,15,36.11424249518287,5
6477,salab,0,15,42.056869136158184,5
6478,salar,5,14,49.477949253570074,5
6480,salce,0,13,39.68378023086204,5
6481,saldo,18,14,38.160787067884,5
6482,salea,0,14,49.73282190728302,5
6483,salep,0,15,36.42842136224211,5
6484,salga,38,15,41.99228058801991,5
6485,salia,0,14,48.6761148427605,5
6486,salín,0,15,30.6623927776077,5
6487,salio,0,14,42.46913135605938,5
6488,salir,415,14,42.27764671985017,5
6491,salol,0,13,38.756130209552616,5
6492,salón,121,15,30.6623927776077,5
6493,salpa,0,15,42.5720168314395,5
6494,salsa,15,14,44.41975353106073,5
6495,salso,0,14,38.2127700443596,5
6496,salto,79,15,39.29636899509583,5
6497,salud,146,15,31.88393269825263,5
6498,salva,20,15,41.212655993949326,5
6499,salve,4,15,35.06906052475194,5
6500,salvo,136,15,35.00567250724821,5
6508,sanco,0,15,40.968948275137606,5
6519,sarao,2,15,54.184269447095616,5
6520,sarda,1,15,48.88260611190146,5
6521,sarde,0,15,42.73901064270407,5
6522,sardo,0,15,42.67562262520033,5
6525,sariá,0,15,37.54167341965149,5
6527,sarro,1,15,47.785801324185286,5
6535,sauce,5,15,38.1132460547562,5
6536,saúco,0,15,34.88441891315962,5
6544,secar,15,14,44.19861578817837,5
6545,secén,0,15,25.383059312215998,5
6546,secón,0,15,25.383059312215998,5
6547,secor,0,14,37.99163230147725,5
6548,secta,21,15,40.22401901640525,5
6549,secua,0,15,38.1132460547562,5
6550,sedal,2,14,38.22417508538774,5
6551,sedar,0,15,42.73901064270407,5
6556,seico,0,14,37.18979789066768,5
6557,seise,0,15,35.84556373917271,5
6558,sello,22,13,32.61253474035523,5
6560,selva,52,15,35.06906052475194,5
6564,senil,4,15,32.967771755115756,5
6568,seora,0,15,48.04067397789823,5
6573,seria,143,15,47.04735493087945,5
6574,serie,192,15,40.903759461682064,5
6575,serio,136,15,40.84037144417833,5
6581,seseo,2,15,36.83888278619149,5
6587,setal,0,15,39.359757012599566,5
6592,sibil,0,15,27.65626406871837,5
6593,siclo,0,13,32.420089679638394,5
6594,sidra,4,15,41.68230357818156,5
6597,sieso,0,15,35.78217572166898,5
6601,sigla,2,15,34.7919780543,5
6602,siglo,540,15,28.584994567598876,5
6606,silba,2,15,34.85656660243828,5
6607,silbo,2,15,28.649583115737155,5
6609,silfo,0,15,27.939949457660287,5
6610,silga,0,15,34.7919780543,5
6611,silla,132,13,37.762811162533836,5
6612,silva,1,15,34.01235346022942,5
6623,siria,0,15,45.99064786635693,5
6624,sirio,1,15,39.783664379655804,5
6625,sirle,0,14,36.13405125065279,5
6627,sisal,0,14,37.21945099734082,5
6628,sisar,0,15,41.73428655465716,5
6629,sisca,0,14,38.083713001146506,5
6630,siseo,1,15,35.78217572166898,5
6640,socia,3,14,43.333393359865056,5
6641,socio,13,14,37.12640987316394,5
6642,sodio,81,15,35.66680472768964,5
6645,solar,53,14,43.270965766868954,5
6647,soleá,0,14,27.876561440156546,5
6648,solén,0,15,24.45540929090658,5
6649,soleo,0,14,37.31885493388077,5
6650,sóleo,0,14,27.876561440156546,5
6651,soler,1,14,37.12737029767157,5
6652,solfa,1,15,35.14025199138019,5
6653,solio,0,14,36.26214786935826,5
6654,solla,0,13,38.75613020955262,5
6655,sollo,0,13,32.549146722851496,5
6666,soplo,16,15,30.15804985803725,5
6671,sorce,0,14,37.99163230147725,5
6672,sorda,15,15,42.67562262520034,5
6673,sordo,41,15,36.46863913849921,5
6676,sóror,0,15,32.136524343759945,5
6677,sorra,0,15,47.78580132418529,5
6678,sosal,0,14,38.21277004435961,5
6679,sosar,0,15,42.72760560167595,5
6680,sosia,0,15,41.925771190866364,5
6682,sotil,0,15,32.096066461375926,5
6683,sotol,0,15,33.08938550839471,5
6695,sucia,53,15,37.05653899023368,5
6696,sucio,43,15,30.84955550353256,5
6697,sucre,0,15,31.714777931845873,5
6700,sueca,5,15,38.1132460547562,5
6701,sueco,20,15,31.90626256805508,5
6702,suela,10,15,37.24898405095052,5
6703,suelo,434,15,31.042000564249395,5
6714,sulco,0,14,27.136554357025805,5
6715,sulla,0,14,32.47927583992124,5
6721,sural,0,15,36.99411139723758,5
6722,surco,10,15,31.651389914342136,5
6735,tacar,0,15,51.42581020811198,5
6758,talar,4,15,50.561548204306305,5
6759,talco,2,14,40.70399116409453,5
6760,tálea,0,15,35.1671438775939,5
6761,taled,0,15,39.307774036123966,5
6764,talio,0,15,43.552730306795596,5
6765,talla,28,14,46.04671264698997,5
6766,talle,6,14,39.90311717779258,5
6767,tallo,6,14,39.83972916028884,5
6799,tarco,0,15,45.21882672141086,5
6813,tasca,1,15,46.36761448560264,5
6814,tasco,0,15,40.16063099890151,5
6829,tecla,9,14,40.767379181598265,5
6830,tecle,0,14,34.62378371240088,5
6831,tecol,0,14,34.560395694897146,5
6841,telar,5,15,44.417952735108926,5
6862,terca,6,15,45.282214738914604,5
6863,terco,7,15,39.075231252213484,5
6873,tesla,0,15,39.359757012599566,5
6883,tiaca,0,15,50.62397579730241,5
6895,tilde,4,15,32.10747150240406,5
6896,tilia,0,15,42.55941125977682,5
6898,tilla,0,14,38.84641011327007,5
6899,tillo,0,14,32.63942662656894,5
6932,tlaco,0,14,40.70399116409453,5
6934,tocar,79,15,45.21882672141086,5
6938,tocia,0,15,44.41699231060129,5
6939,tocía,0,15,35.96801786389584,5
6940,tocio,0,15,38.21000882390017,5
6945,tojal,0,15,35.72683125941666,5
6946,tolda,0,15,39.24438601862023,5
6947,toldo,11,15,33.03740253191911,5
6948,tolla,0,14,39.83972916028885,5
6949,tollo,3,14,33.63274567358772,5
6970,toral,0,15,44.35456471760518,5
6972,torca,0,15,45.21882672141086,5
6973,torce,3,15,39.07523125221348,5
6974,torco,0,15,39.011843234709744,5
6981,toril,0,15,37.15426218388527,5
6993,tosca,8,15,40.16063099890152,5
6994,tosco,14,15,33.95364751220039,5
7003,traca,2,15,51.42581020811199,5
7004,trace,0,15,45.282214738914604,5
7020,trece,44,15,39.13861926971722,5
7029,trial,1,15,43.3612456705864,5
7034,trile,0,15,37.21765020138901,5
7041,troco,0,15,39.011843234709744,5
7044,trola,2,15,44.35456471760518,5
7045,trole,0,15,38.21096924840779,5
7155,vacar,0,15,47.13511372026436,5
7156,vacía,58,15,37.88430486274934,5
7157,vacío,179,15,31.677321376048216,5
7165,valar,0,15,46.27085171645868,5
7166,valer,18,15,40.127256247261286,5
7168,valía,34,15,37.020042858943654,5
7169,valla,9,14,41.75601615914234,5
7170,valle,103,14,35.612420689944955,5
7172,valor,285,15,40.06386822975755,5
7173,valse,0,15,35.06906052475194,5
7178,varal,0,15,46.27085171645867,5
7188,vasca,6,15,42.07691799775501,5
7189,vasco,46,15,35.869934511053884,5
7198,velar,11,15,40.127256247261286,5
7200,velis,0,15,27.868757991032034,5
7201,vello,21,14,29.40543720324383,5
7220,veril,0,15,32.92695371354138,5
7232,vicia,1,15,39.132976775734875,5
7233,vicio,37,15,32.925993289033755,5
7235,vidal,0,15,33.96037048375382,5
7243,villa,53,14,34.555713625422435,5
7244,vilos,0,15,27.805369973528297,5
7250,viola,6,15,39.26203381894797,5
7251,viral,0,15,39.070549182738766,5
7255,viril,21,15,31.870246649018867,5
7257,virol,0,15,32.86356569603765,5
7260,visal,0,15,34.01235346022942,5
7262,visco,0,15,28.66963197733398,5
7281,voacé,0,15,31.677321376048212,5
7282,vocal,1,14,36.4132946762469,5
7283,vodca,0,15,35.817951534578285,5
7285,voila,0,15,39.26203381894797,5
7286,volar,52,15,40.06386822975755,5
7287,volea,0,15,40.3187408834705,5
7288,voleo,0,15,34.11175739676937,5
7292,vosco,0,15,29.66295102435276,5
7306,yacal,0,15,41.78506900049822,5
7396,zoclo,0,15,29.995618063183926,5
7400,zolle,0,15,29.194744076881978,5
9221,cacica,0,15,56.548234319569254,6
9272,calcar,1,15,56.485806726573145,6
9273,cálceo,0,15,34.88441891315962,6
9274,calcés,0,15,35.77833402363845,6
9276,calcio,6,15,49.47698882906245,6
9290,cálice,0,15,33.891099866140834,6
9291,calicó,2,15,40.03469533533822,6
9296,calila,0,15,54.819710311957884,6
9297,calilo,0,15,48.61272682525676,6
9303,callao,1,15,55.813029358976664,6
9304,callar,18,15,55.62154472276747,6
9483,cárcel,62,15,34.69293427695041,6
9544,cascol,0,15,45.22062751736268,6
9639,cecial,1,15,49.54037684656618,6
9671,célica,0,15,40.03469533533822,6
9672,célico,0,15,33.827711848637094,6
9673,cellar,0,15,49.477949253570074,6
9953,cicial,0,15,48.48366978204366,6
9956,ciclar,0,15,49.28550419285324,6
9961,ciella,0,15,48.6761148427605,6
10048,cloaca,2,15,56.67729136278235,6
10049,clocar,0,15,50.278823239872025,6
10053,cloral,0,15,49.41456123606634,6
10058,coalla,0,15,55.813029358976664,6
10074,cóclea,0,15,41.09140239986074,6
10133,cólica,0,15,40.03469533533822,6
10134,cólico,7,15,33.827711848637094,6
10139,collar,27,15,49.41456123606635,6
10236,corcel,5,15,44.13522777067464,6
10320,crecal,0,15,50.34221125737576,6
12586,laical,0,15,54.819710311957884,6
12690,lelilí,0,15,32.162575858529465,6
12768,lililí,0,15,31.105868794006952,6
12836,lloica,0,15,48.612726825256765,6
